artist,nonmale,non-cis,race,ethnicity,primary status,REPS,gender,corpora,source,comments
The Whitest Boy Alive,0,0,0,0,0,0,0,UG,,German-Norwegian EDM group
The Wombats,0,0,0,0,0,0,0,UG,,
The Wonder Years,0,0,0,0,0,0,0,UG,,
The Zombies,0,0,0,0,0,0,0,UG,,
Them,0,0,0,0,0,0,0,UG,,
Them Crooked Vultures,0,0,0,0,0,0,0,UG,,
Theory of a Deadman,0,0,0,0,0,0,0,UG,,
Therapy?,0,0,0,0,0,0,0,UG,,Irish alt metal band
They Might Be Giants,0,0,0,0,0,0,0,UG,,
Thin Lizzy,0,0,1,0,1,0,0,UG,,many past members
Third Eye Blind,0,0,0,0,0,0,0,UG,,
Thirty Seconds To Mars,0,0,0,0,0,0,0,UG,,
This Will Destroy You,0,0,0,0,0,0,0,UG,,
Thousand Foot Krutch,0,0,0,0,0,0,0,UG,,Christian rock band
Three Days Grace,0,0,0,0,0,0,0,UG,,
Three Dog Night,0,0,0,0,0,0,0,UG,,"many past members, current lineup reflected in demographic assessment"
Thrice,0,0,0,1,0,0,0,UG,,"Teppei Teranishi, no online references to ethnicity/race however"
Tim Buckley,0,0,0,0,0,0,0,UG,,
Title Fight,0,0,0,0,0,0,0,UG,,
Toadies,0,0,0,0,0,0,0,UG,,
tobyMac,0,0,0,0,0,0,0,UG,,Christian hip hop artist
Tokio Hotel,0,1,0,0,1,0,1,UG,,"Kaulitz is lead singer, is non-binary and pansexual"
Tom Cochrane,0,0,0,0,0,0,0,UG,,
Tom Petty and The Heartbreakers,0,0,0,0,0,0,0,UG,,
Tommy Emmanuel,0,0,0,0,0,0,0,UG,,
Tommy James & the Shondells,0,0,0,0,0,0,0,UG,,"many previous members, original group from 1967 assessed"
Tommy Tutone,0,0,0,0,0,0,0,UG,,Heath and Kelly only consistent members
Tony Joe White,0,0,0,0,0,0,0,UG,,
Tool,0,0,0,0,0,0,0,UG,,
Tori Amos,1,0,0,0,1,0,1,UG,,Amos is classically trained
Traffic,0,0,0,0,0,0,0,UG,,
Travis,0,0,0,0,0,0,0,UG,,Scottish rock band
Tremonti,0,0,0,0,0,0,0,UG,,
Triumph,0,0,0,0,0,0,0,UG,,
Trust,0,0,0,0,0,0,0,UG,,French hard rock band
Turbonegro,0,0,0,0,0,0,0,UG,,"Norwegian rock band, many past members"
twenty one pilots,0,0,0,0,0,0,0,UG,,
Twisted Sister,0,0,0,0,0,0,0,UG,,
Two Door Cinema Club,0,0,0,0,0,0,0,UG,,
UFO,0,0,0,0,0,0,0,UG,,
Underoath,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Underoath,
Unheilig,0,0,0,0,0,0,0,UG,,German rock band
Unknown Mortal Orchestra,0,0,0,0,0,0,0,UG,,
Uriah Heep,0,0,0,0,0,0,0,UG,,
Vampire Weekend,0,0,0,0,0,0,0,UG,,
Vanessa Carlton,1,0,0,0,1,0,1,UG,https://www.nndb.com/people/661/000045526/,bisexual
Vasco Rossi,0,0,0,0,0,0,0,UG,https://www.nndb.com/people/237/000029150/,Italian
Veronica Maggio,1,0,0,0,1,0,1,UG,https://en.wikipedia.org/wiki/Veronica_Maggio,Swedish
Vince Gill,0,0,0,0,0,0,0,UG,https://www.nndb.com/people/513/000025438/,
Violent Femmes,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Violent_Femmes,
Volbeat,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Volbeat,Danish
WALK THE MOON,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Walk_the_Moon,
Wanda Jackson,1,0,0,0,1,0,1,UG,https://www.nndb.com/people/119/000128732/,
Warrant,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Warrant_(German_band),German
Ween,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Ween,
Weezer,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Weezer,
Westlife,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Westlife,Irish
Wet Wet Wet,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Wet_Wet_Wet,Scottish
Wheatus,1,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Wheatus,
While She Sleeps,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/While_She_Sleeps,British
White Lion,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/White_Lion,Danish/American
Wilco,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Wilco,
Winger,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Winger_(band),
Wings,1,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Paul_McCartney_and_Wings,British/American
Wishbone Ash,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Wishbone_Ash,English
Woodkid,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Yoann_Lemoine,French
Wye Oak,1,0,0,0,1,0,1,UG,https://en.wikipedia.org/wiki/Wye_Oak_(band),
X Ambassadors,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/X_Ambassadors,
XTC,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/XTC,English
Yann Tiersen,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Yann_Tiersen,French
Years & Years,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Years_%26_Years,"English, Alexander is gay"
Yellowcard,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Yellowcard,
Yes,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Yes_(band),English
Yngwie Malmsteen,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Yngwie_Malmsteen,Swedish
You Me At Six,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/You_Me_at_Six,English
Zac Brown band,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Zac_Brown_Band,
Zakk Wylde,0,0,0,0,0,0,0,UG,https://www.nndb.com/people/040/000044905/,
Zaz,1,0,0,0,1,0,1,UG,https://en.wikipedia.org/wiki/Zaz_(singer),French
Zazie,1,0,0,0,1,0,1,UG,https://en.wikipedia.org/wiki/Zazie,French
